symbol,option_date,roles,strategies,signal_sessions,cached_canonical_rows,complete_required_chain_cached,gap_reason
AAOI,2025-02-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-02-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-02-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-02-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-06,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-06,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-07,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-07,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-10,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-03-10,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-11,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-11,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-30,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-04-30,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-01,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-01,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-02,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-02,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-07,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-07,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-08,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-08,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-28,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-28,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-29,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-29,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-30,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-05-30,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-05,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-06,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-06,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-16,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-16,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-17,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-17,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-18,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-18,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-23,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-23,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-24,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-24,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-25,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-06-25,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-15,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-15,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-16,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-16,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-17,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-17,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-18,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-18,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-21,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-21,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-22,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-22,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-07-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-05,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-06,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-06,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-07,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-07,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-11,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-11,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-12,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-12,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-13,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-13,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-14,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-14,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-15,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-15,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-18,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-18,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-20,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-20,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-21,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
AAOI,2025-08-21,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-18,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-18,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-19,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-19,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-22,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-01-22,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-01,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-01,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-02,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-02,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-05,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-05,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-06,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-06,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-07,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-02-07,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-02-08,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
APLD,2024-02-08,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
APLD,2024-02-09,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-02-09,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-02-12,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-12,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-21,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-21,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-22,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-22,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-28,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-28,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-29,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-02-29,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-01,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-01,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-11,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-11,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-12,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-12,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-13,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-13,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-28,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-03-28,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-01,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-01,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-02,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-02,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-09,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-09,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-10,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-10,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-11,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-11,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-19,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-19,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-22,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-22,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-23,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-04-23,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-04-24,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-24,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-25,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-04-25,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-13,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-13,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-16,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-16,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-17,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-17,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-20,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-20,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-21,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-21,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-05-22,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-22,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-05-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-04,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-04,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-05,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-06-05,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-06-06,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-06-06,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-06-07,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-07,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-28,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-06-28,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-01,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-01,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-02,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-02,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-03,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-03,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-05,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-05,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-08,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-08,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-09,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-09,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-12,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-12,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-15,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-15,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-16,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
APLD,2024-07-16,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
APLD,2024-07-17,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-17,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-18,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-18,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-19,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-19,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-22,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-22,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2024-07-23,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-23,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-24,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-24,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-25,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-25,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-26,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-07-26,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-01,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-01,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-02,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-02,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-05,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-05,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-20,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-20,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-21,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-21,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-22,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-22,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-28,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-28,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-08-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-03,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-03,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-04,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-04,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-05,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-05,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-13,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-13,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-16,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-16,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-09-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-03,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-03,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-04,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-04,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-07,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-10-07,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-04,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-04,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-05,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-05,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-06,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-06,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-13,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-13,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-14,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-14,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-15,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-15,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-26,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-26,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-27,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-27,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-11-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-11,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-11,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-12,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-12,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-27,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-27,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-30,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-30,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2024-12-31,contract_preselection;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2024-12-31,contract_preselection;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2025-01-02,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-01-02,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-01-03,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-01-03,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-13,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-13,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-14,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-14,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-28,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-28,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-31,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-03-31,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-04-01,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-04-01,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-05-29,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-05-29,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-05-30,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-05-30,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-06-02,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-06-02,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-10,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-10,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-11,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-11,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-14,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-14,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-15,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-15,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-16,entry_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-16,entry_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-17,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-17,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-23,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-23,contract_preselection,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-24,contract_preselection;entry_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2025-07-24,contract_preselection;entry_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2025-07-25,contract_preselection;entry_quote;exit_quote,S1,3,0,False,exact_symbol_date_chain_absent
APLD,2025-07-25,contract_preselection;entry_quote;exit_quote,S3,3,0,False,exact_symbol_date_chain_absent
APLD,2025-07-28,entry_quote;exit_quote,S1,2,0,False,exact_symbol_date_chain_absent
APLD,2025-07-28,entry_quote;exit_quote,S3,2,0,False,exact_symbol_date_chain_absent
APLD,2025-07-29,exit_quote,S1,1,0,False,exact_symbol_date_chain_absent
APLD,2025-07-29,exit_quote,S3,1,0,False,exact_symbol_date_chain_absent
APLD,2025-08-05,contract_preselection,S1,1,0,False,exact_symbol_date_chain_absent
